,university,year,major,avg_major_score,stu_count,stu_ranking,score_line,avg_score,score_diff
6684,山东大学,2013,自动化,603,154.0,3366.0,,,
6701,山东大学,2013,电子信息类,603,154.0,3366.0,,,
6773,山东大学,2013,光电信息科学与工程,600,155.0,3780.0,,,
6668,山东大学,2014,软件工程,609,162.0,4601.0,,,
6673,山东大学,2014,计算机科学与技术,618,140.0,3303.0,,,
6681,山东大学,2014,自动化类,612,144.0,4147.0,,,
6700,山东大学,2014,电气工程及其自动化,626,102.0,2342.0,,,
6702,山东大学,2014,电子信息类,610,152.0,4439.0,,,
6774,山东大学,2014,光电信息科学与工程,607,184.0,4959.0,,,
6669,山东大学,2015,软件工程,623,146.0,4427.0,,,
6674,山东大学,2015,计算机科学与技术,629,149.0,3490.0,,,
6703,山东大学,2015,电子信息类,629,149.0,3490.0,,,
6775,山东大学,2015,光电信息科学与工程,625,157.0,4101.0,,,
6786,山东农业大学,2014,计算机科学与技术,480,0.0,0.0,,,
6787,山东农业大学,2014,空间信息与数字技术,463,0.0,0.0,,,
6793,山东农业大学,2014,地理信息科学,463,0.0,0.0,,,
6798,山东交通学院,2014,电气工程及其自动化,463,0.0,0.0,,,
6799,山东交通学院,2014,电子信息工程,481,0.0,0.0,,,
6802,山东交通学院,2014,机械设计制造及其自动化,497,0.0,0.0,,,
6803,山东交通学院,2014,地理信息科学,454,0.0,0.0,,,
6805,山东交通学院,2014,信息管理与信息系统,451,0.0,0.0,,,
6820,对外经济贸易大学,2011,电子商务,659,0.0,0.0,,,
6834,对外经济贸易大学,2011,信息管理与信息系统,658,0.0,0.0,,,
6835,对外经济贸易大学,2012,信息管理与信息系统,639,0.0,0.0,,,
6844,宜春学院,2014,自动化,471,0.0,0.0,,,
6845,宜春学院,2014,电子信息工程,471,0.0,0.0,,,
6853,安阳工学院,2014,信息与计算科学,444,0.0,0.0,,,
6868,安徽财经大学,2011,计算机科学与技术,593,0.0,0.0,,,
6906,安徽财经大学,2011,信息管理与信息系统,594,0.0,0.0,,,
6869,安徽财经大学,2012,计算机科学与技术,585,0.0,0.0,,,
6884,安徽财经大学,2012,电子信息工程,598,0.0,0.0,,,
6907,安徽财经大学,2012,信息管理与信息系统,576,0.0,0.0,,,
6909,安徽财经大学,2012,信息与计算科学,576,0.0,0.0,,,
6870,安徽财经大学,2013,计算机科学与技术,552,335.0,15275.0,501.0,563.0,62.0
6883,安徽财经大学,2013,电子商务,593,213.0,4944.0,501.0,563.0,62.0
6885,安徽财经大学,2013,电子信息工程,552,335.0,15275.0,501.0,563.0,62.0
6908,安徽财经大学,2013,信息管理与信息系统,555,316.0,14322.0,501.0,563.0,62.0
6910,安徽财经大学,2013,信息与计算科学,552,335.0,15275.0,501.0,563.0,62.0
6867,安徽财经大学,2015,计算机类,583,302.0,14504.0,525.0,585.0,60.0
6916,安徽科技学院,2014,网络工程,472,0.0,0.0,,,
6920,安徽科技学院,2014,机械设计制造及其自动化,484,0.0,0.0,,,
6921,安徽科技学院,2014,机械电子工程,481,0.0,0.0,,,
6927,安徽理工大学,2014,计算机科学与技术,519,440.0,32427.0,,,
6929,安徽理工大学,2014,自动化,508,438.0,37056.0,,,
6930,安徽理工大学,2014,电气工程及其自动化,534,401.0,26323.0,,,
6931,安徽理工大学,2014,电子信息工程,509,403.0,36618.0,,,
6934,安徽理工大学,2014,机械设计制造及其自动化,519,440.0,32427.0,,,
6946,安徽理工大学,2014,光电信息科学与工程,509,403.0,36618.0,,,
6948,安徽建筑大学,2014,自动化,503,0.0,0.0,,,
6951,安徽建筑大学,2014,电气工程及其自动化,513,411.0,34987.0,,,
6955,安徽建筑大学,2014,机械设计制造及其自动化,508,438.0,37056.0,,,
6956,安徽建筑大学,2014,建筑电气与智能化,514,461.0,34576.0,,,
6962,安徽工程大学,2014,软件工程,500,0.0,0.0,,,
6963,安徽工程大学,2014,电气工程及其自动化,514,461.0,34576.0,,,
6967,安徽工程大学,2014,信息管理与信息系统,501,0.0,0.0,,,
6978,安徽大学,2011,电气信息,601,0.0,0.0,,,
6996,安徽大学,2011,光信息科学与技术,599,0.0,0.0,,,
6979,安徽大学,2012,电气信息,583,0.0,0.0,,,
6984,安徽大学,2013,机械设计制造及其自动化,557,305.0,13667.0,501.0,556.0,55.0
6994,安徽大学,2013,光电信息科学与工程,563,268.0,11797.0,501.0,556.0,55.0
6997,安徽大学,2013,信息安全,559,308.0,13033.0,501.0,556.0,55.0
6975,安徽大学,2015,通信工程,593,295.0,11477.0,525.0,592.0,67.0
6976,安徽大学,2015,软件工程,593,295.0,11477.0,525.0,592.0,67.0
6977,安徽大学,2015,电气工程及其自动化,598,271.0,10068.0,525.0,592.0,67.0
6980,安徽大学,2015,电子信息工程,594,238.0,11182.0,525.0,592.0,67.0
6986,安徽大学,2015,微电子科学与工程,593,295.0,11477.0,525.0,592.0,67.0
6991,安徽大学,2015,地理信息科学,590,281.0,12346.0,525.0,592.0,67.0
6995,安徽大学,2015,光电信息科学与工程,598,271.0,10068.0,525.0,592.0,67.0
6998,安徽大学,2015,信息安全,592,299.0,11776.0,525.0,592.0,67.0
7051,安徽农业大学,2014,农业机械化及其自动化,494,0.0,0.0,,,
7011,安徽农业大学,2015,计算机类,520,388.0,38303.0,,,
7040,安徽农业大学,2015,地理信息科学,499,0.0,0.0,,,
7052,安徽农业大学,2015,农业机械化及其自动化,499,0.0,0.0,,,
7055,安徽农业大学,2015,信息与计算科学,500,0.0,0.0,,,
7060,宁波诺丁汉大学,2011,计算机科学与技术,604,0.0,0.0,,,
7059,宁波诺丁汉大学,2015,计算机类,588,303.0,12942.0,,,
7077,宁波大学,2011,电气信息,608,0.0,0.0,,,
7078,宁波大学,2015,电子信息类,574,375.0,17435.0,,,
7107,宁德师范学院,2014,计算机科学与技术,460,0.0,0.0,,,
7108,宁德师范学院,2014,电气工程及其自动化,460,0.0,0.0,,,
7109,宁德师范学院,2014,电子信息工程,457,0.0,0.0,,,
7112,宁德师范学院,2014,机械设计制造及其自动化,462,0.0,0.0,,,
7119,宁夏大学,2011,网络工程,580,0.0,0.0,573.0,584.0,11.0
7127,宁夏大学,2011,机械工程及自动化,591,0.0,0.0,573.0,584.0,11.0
7120,宁夏大学,2012,网络工程,560,0.0,0.0,546.0,560.0,14.0
7128,宁夏大学,2012,机械工程及自动化,564,0.0,0.0,546.0,560.0,14.0
7121,宁夏大学,2013,网络工程,536,356.0,20904.0,501.0,538.0,37.0
7141,太原科技大学,2014,网络工程,471,0.0,0.0,,,
7142,太原科技大学,2014,电子商务,476,0.0,0.0,,,
7154,太原理工大学,2011,计算机科学与技术,599,0.0,0.0,,,
7161,太原理工大学,2011,电气工程及其自动化,601,0.0,0.0,,,
7164,太原理工大学,2011,电子信息工程,601,0.0,0.0,,,
7182,太原理工大学,2011,机械设计制造及其自动化,604,0.0,0.0,,,
7147,太原理工大学,2012,通信工程,582,0.0,0.0,,,
7183,太原理工大学,2012,机械设计制造及其自动化,588,0.0,0.0,,,
7155,太原理工大学,2013,计算机科学与技术,557,305.0,13667.0,,,
7162,太原理工大学,2013,电气工程及其自动化,564,267.0,11529.0,,,
7163,太原理工大学,2013,电子商务,540,334.0,19461.0,,,
7184,太原理工大学,2013,机械设计制造及其自动化,564,267.0,11529.0,,,
7202,太原理工大学,2013,信息与计算科学,540,334.0,19461.0,,,
7203,太原工业学院,2014,通信工程,439,0.0,0.0,,,
7204,太原工业学院,2014,计算机科学与技术,431,0.0,0.0,,,
7205,太原工业学院,2014,网络工程,461,0.0,0.0,,,
7206,太原工业学院,2014,电气工程及其自动化,482,0.0,0.0,,,
7209,太原工业学院,2014,机械设计制造及其自动化,464,0.0,0.0,,,
7210,太原工业学院,2014,机械电子工程,466,0.0,0.0,,,
7221,天津财经大学,2011,计算机科学与技术,631,0.0,0.0,573.0,632.0,59.0
7227,天津财经大学,2011,网络工程,630,0.0,0.0,573.0,632.0,59.0
7259,天津财经大学,2011,信息管理与信息系统,632,0.0,0.0,573.0,632.0,59.0
7222,天津财经大学,2012,计算机科学与技术,585,0.0,0.0,546.0,601.0,55.0
7228,天津财经大学,2012,网络工程,593,0.0,0.0,546.0,601.0,55.0
7260,天津财经大学,2012,信息管理与信息系统,604,0.0,0.0,546.0,601.0,55.0
7263,天津财经大学,2012,信息与计算科学,599,0.0,0.0,546.0,601.0,55.0
7223,天津财经大学,2013,计算机科学与技术,569,260.0,10155.0,501.0,581.0,80.0
7229,天津财经大学,2013,网络工程,571,268.0,9632.0,501.0,581.0,80.0
7261,天津财经大学,2013,信息管理与信息系统,577,217.0,8149.0,501.0,581.0,80.0
7230,天津财经大学,2015,网络工程,605,233.0,8191.0,525.0,600.0,75.0
7258,天津财经大学,2015,信息资源管理,590,281.0,12346.0,525.0,600.0,75.0
7262,天津财经大学,2015,信息工程,589,293.0,12639.0,525.0,600.0,75.0
7270,天津科技大学,2015,机械电子工程,549,386.0,26726.0,,,
7273,天津理工大学,2014,通信工程,504,419.0,38774.0,,,
7274,天津理工大学,2014,计算机科学与技术,512,415.0,35402.0,,,
7275,天津理工大学,2014,电气工程及其自动化,506,459.0,37942.0,,,
7276,天津理工大学,2014,电子信息工程,506,459.0,37942.0,,,
7278,天津理工大学,2014,机械电子工程,508,438.0,37056.0,,,
7279,天津理工大学,2014,信息安全,502,0.0,0.0,,,
7280,天津师范大学,2014,计算机科学与技术,508,438.0,37056.0,,,
7294,天津师范大学,2014,信息管理与信息系统,504,419.0,38774.0,,,
7295,天津师范大学,2014,信息与计算科学,502,0.0,0.0,,,
7304,天津工业大学,2011,自动化,588,0.0,0.0,,,
7342,天津工业大学,2011,光信息科学与技术,586,0.0,0.0,,,
7344,天津工业大学,2011,信息管理与信息系统,582,0.0,0.0,,,
7309,天津工业大学,2012,电子信息工程,570,0.0,0.0,,,
7343,天津工业大学,2012,光信息科学与技术,567,0.0,0.0,,,
7320,天津工业大学,2013,机械设计制造及其自动化,540,334.0,19461.0,,,
7305,天津工业大学,2015,网络工程,569,361.0,19221.0,,,
7321,天津工业大学,2015,机械电子工程,571,358.0,18498.0,,,
7345,天津工业大学,2015,信息管理与信息系统,571,358.0,18498.0,,,
7357,天津大学,2011,软件工程,641,0.0,0.0,,,
7361,天津大学,2011,计算机科学与技术,643,0.0,0.0,,,
7378,天津大学,2011,电气信息,659,0.0,0.0,,,
7379,天津大学,2011,电子科学与技术,650,0.0,0.0,,,
7383,天津大学,2011,电子商务,652,0.0,0.0,,,
7386,天津大学,2011,电子信息科学,650,0.0,0.0,,,
7414,天津大学,2011,机械设计制造及其自动化,657,0.0,0.0,,,
7465,天津大学,2011,信息管理与信息系统,648,0.0,0.0,,,
7354,天津大学,2012,通信工程,628,0.0,0.0,,,
7358,天津大学,2012,软件工程,625,0.0,0.0,,,
7371,天津大学,2012,自动化,630,0.0,0.0,,,
7375,天津大学,2012,电气工程及其自动化,637,0.0,0.0,,,
7380,天津大学,2012,电子科学与技术,631,0.0,0.0,,,
7384,天津大学,2012,电子商务,620,0.0,0.0,,,
7387,天津大学,2012,电子信息科学,622,0.0,0.0,,,
7462,天津大学,2012,光电子技术科学,633,0.0,0.0,,,
7466,天津大学,2012,信息管理与信息系统,627,0.0,0.0,,,
7355,天津大学,2013,通信工程,616,78.0,1871.0,,,
7359,天津大学,2013,软件工程,565,293.0,11262.0,,,
7362,天津大学,2013,计算机科学与技术,596,173.0,4403.0,,,
7376,天津大学,2013,电气工程及其自动化,621,68.0,1466.0,,,
7381,天津大学,2013,电子科学与技术,616,78.0,1871.0,,,
7385,天津大学,2013,电子商务,605,140.0,3075.0,,,
7415,天津大学,2013,机械设计制造及其自动化,618,86.0,1710.0,,,
7463,天津大学,2013,光电信息科学与工程,605,140.0,3075.0,,,
7467,天津大学,2013,信息管理与信息系统,608,126.0,2688.0,,,
7360,天津大学,2015,软件工程,635,124.0,2679.0,,,
7363,天津大学,2015,计算机科学与技术,635,124.0,2679.0,,,
7372,天津大学,2015,自动化,637,121.0,2445.0,,,
7377,天津大学,2015,电气工程及其自动化,648,71.0,1333.0,,,
7382,天津大学,2015,电子科学与技术,640,125.0,2090.0,,,
7416,天津大学,2015,机械设计制造及其自动化,645,108.0,1600.0,,,
7464,天津大学,2015,光电信息科学与工程,644,85.0,1685.0,,,
7474,天津城建大学,2014,电子商务,491,0.0,0.0,,,
7477,天津城建大学,2014,机械设计制造及其自动化,490,0.0,0.0,,,
7508,天津医科大学,2013,生物信息学,575,249.0,8631.0,501.0,577.0,76.0
7547,大连理工大学,2011,软件工程,636,0.0,0.0,573.0,640.0,67.0
7572,大连理工大学,2011,电气信息,643,0.0,0.0,573.0,640.0,67.0
7548,大连理工大学,2012,软件工程,616,0.0,0.0,546.0,620.0,74.0
7573,大连理工大学,2012,电气信息,622,0.0,0.0,546.0,620.0,74.0
7594,大连理工大学,2012,机械设计制造及其自动化,625,0.0,0.0,546.0,620.0,74.0
7549,大连理工大学,2013,软件工程,600,155.0,3780.0,,,
7555,大连理工大学,2013,计算机类,602,129.0,3495.0,,,
7560,大连理工大学,2013,自动化,604,137.0,3212.0,,,
7570,大连理工大学,2013,电气工程及其自动化,605,140.0,3075.0,,,
7574,大连理工大学,2013,电子信息类,605,140.0,3075.0,,,
7595,大连理工大学,2013,机械设计制造及其自动化,613,100.0,2162.0,,,
7550,大连理工大学,2015,软件工程,624,180.0,4281.0,525.0,614.0,89.0
7556,大连理工大学,2015,计算机科学与技术,629,149.0,3490.0,525.0,614.0,89.0
7561,大连理工大学,2015,自动化,624,180.0,4281.0,525.0,614.0,89.0
7571,大连理工大学,2015,电气工程及其自动化,626,154.0,3944.0,525.0,614.0,89.0
7575,大连理工大学,2015,电子信息类,634,136.0,2815.0,525.0,614.0,89.0
7582,大连理工大学,2015,生物信息学,605,233.0,8191.0,525.0,614.0,89.0
7629,大连海洋大学,2014,自动化,464,0.0,0.0,,,
7634,大连海事大学,2011,软件工程,618,0.0,0.0,,,
7648,大连海事大学,2011,网络工程,617,0.0,0.0,,,
7655,大连海事大学,2011,电气工程及其自动化,626,0.0,0.0,,,
7659,大连海事大学,2011,电子信息科学与技术,620,0.0,0.0,,,
7661,大连海事大学,2011,电子信息工程,623,0.0,0.0,,,
7687,大连海事大学,2011,机械设计制造及其自动化,625,0.0,0.0,,,
7698,大连海事大学,2011,信息管理与信息系统,614,0.0,0.0,,,
7635,大连海事大学,2012,软件工程,579,0.0,0.0,,,
7649,大连海事大学,2012,网络工程,593,0.0,0.0,,,
7656,大连海事大学,2012,电气工程及其自动化,601,0.0,0.0,,,
7660,大连海事大学,2012,电子信息科学与技术,592,0.0,0.0,,,
7662,大连海事大学,2012,电子信息工程,595,0.0,0.0,,,
7688,大连海事大学,2012,机械设计制造及其自动化,595,0.0,0.0,,,
7699,大连海事大学,2012,信息管理与信息系统,596,0.0,0.0,,,
7636,大连海事大学,2013,软件工程,563,268.0,11797.0,,,
7650,大连海事大学,2013,网络工程,559,308.0,13033.0,,,
7657,大连海事大学,2013,电气工程及其自动化,573,225.0,9082.0,,,
7663,大连海事大学,2013,电子信息工程,563,268.0,11797.0,,,
7689,大连海事大学,2013,机械设计制造及其自动化,571,268.0,9632.0,,,
7637,大连海事大学,2015,软件工程,593,295.0,11477.0,525.0,596.0,71.0
7647,大连海事大学,2015,自动化,590,281.0,12346.0,525.0,596.0,71.0
7651,大连海事大学,2015,网络工程,589,293.0,12639.0,525.0,596.0,71.0
7658,大连海事大学,2015,电气工程及其自动化,604,247.0,8438.0,525.0,596.0,71.0
7664,大连海事大学,2015,电子信息工程,596,283.0,10647.0,525.0,596.0,71.0
7690,大连海事大学,2015,机械设计制造及其自动化,593,295.0,11477.0,525.0,596.0,71.0
7700,大连海事大学,2015,信息管理与信息系统,597,296.0,10364.0,525.0,596.0,71.0
7708,大连工业大学,2014,通信工程,477,0.0,0.0,,,
7755,大连交通大学,2014,软件工程,497,0.0,0.0,,,
7761,大连东软信息学院,2014,软件工程,438,0.0,0.0,,,
7769,复旦大学,2011,计算机科学与技术,679,0.0,0.0,,,
7773,复旦大学,2011,电子信息科学,678,0.0,0.0,,,
7767,复旦大学,2012,软件工程,661,0.0,0.0,,,
7768,复旦大学,2013,软件工程,652,18.0,193.0,,,
7783,四川理工学院,2014,软件工程,464,0.0,0.0,,,
7784,四川理工学院,2014,自动化,477,0.0,0.0,,,
7785,四川理工学院,2014,网络工程,464,0.0,0.0,,,
7786,四川理工学院,2014,电子信息工程,472,0.0,0.0,,,
7788,四川理工学院,2014,机械设计制造及其自动化,464,0.0,0.0,,,
7792,四川师范大学,2014,通信工程,496,0.0,0.0,,,
7793,四川师范大学,2014,电子信息工程,480,0.0,0.0,,,
7797,四川大学锦城学院,2014,电子商务,430,0.0,0.0,,,
7801,四川大学锦城学院,2014,信息管理与信息系统,426,0.0,0.0,,,
7819,四川大学,2011,软件工程,633,0.0,0.0,,,
7823,四川大学,2011,计算机科学与技术,637,0.0,0.0,,,
7841,四川大学,2011,电子信息科学,638,0.0,0.0,,,
7865,四川大学,2011,机械设计制造及其自动化,636,0.0,0.0,,,
7903,四川大学,2011,光信息科学与技术,636,0.0,0.0,,,
7824,四川大学,2012,计算机科学与技术,617,0.0,0.0,,,
7839,四川大学,2012,电气信息,619,0.0,0.0,,,
7842,四川大学,2012,电子信息科学,618,0.0,0.0,,,
7866,四川大学,2012,机械设计制造及其自动化,618,0.0,0.0,,,
7904,四川大学,2012,光信息科学与技术,616,0.0,0.0,,,
7820,四川大学,2013,软件工程,595,154.0,4557.0,,,
7837,四川大学,2013,电气工程及其自动化,603,154.0,3366.0,,,
7867,四川大学,2013,机械设计制造及其自动化,601,130.0,3625.0,,,
7821,四川大学,2015,软件工程,630,147.0,3341.0,,,
7822,四川大学,2015,计算机类,634,136.0,2815.0,,,
7838,四川大学,2015,电气工程及其自动化,634,136.0,2815.0,,,
7840,四川大学,2015,电子信息类,631,136.0,3194.0,,,
7868,四川大学,2015,机械设计制造及其自动化,628,147.0,3637.0,,,
7874,四川大学,2015,微电子科学与工程,627,153.0,3790.0,,,
7905,四川大学,2015,信息安全,629,149.0,3490.0,,,
7920,四川农业大学,2013,计算机科学与技术,531,383.0,22813.0,,,
7967,四川农业大学,2015,农业机械化及其自动化,564,337.0,21035.0,525.0,569.0,44.0
7972,嘉兴学院,2014,计算机科学与技术,504,419.0,38774.0,,,
7975,嘉兴学院,2014,机械设计制造及其自动化,510,430.0,36215.0,,,
7982,嘉兴学院,2014,信息与计算科学,499,0.0,0.0,,,
7984,商洛学院,2014,计算机科学与技术,444,0.0,0.0,,,
7985,商洛学院,2014,网络工程,429,0.0,0.0,,,
7986,商洛学院,2014,电子信息科学与技术,448,0.0,0.0,,,
7987,商丘师范学院,2014,通信工程,452,0.0,0.0,,,
7988,商丘师范学院,2014,计算机科学与技术,451,0.0,0.0,,,
7989,商丘师范学院,2014,电气工程及其自动化,451,0.0,0.0,,,
7990,商丘师范学院,2014,电子信息工程,452,0.0,0.0,,,
8001,商丘师范学院,2014,信息管理与信息系统,452,0.0,0.0,,,
8002,哈尔滨金融学院,2014,电子商务,469,0.0,0.0,,,
8004,哈尔滨理工大学,2014,计算机科学与技术,508,438.0,37056.0,,,
8005,哈尔滨理工大学,2014,电子科学与技术,508,438.0,37056.0,,,
8007,哈尔滨理工大学,2014,机械设计制造及其自动化,517,417.0,33286.0,,,
8008,哈尔滨理工大学,2014,机械电子工程,508,438.0,37056.0,,,
8013,哈尔滨工程大学,2011,通信工程,617,0.0,0.0,,,
8016,哈尔滨工程大学,2011,计算机科学与技术,617,0.0,0.0,,,
8021,哈尔滨工程大学,2011,自动化,619,0.0,0.0,,,
8025,哈尔滨工程大学,2011,电气工程及其自动化,629,0.0,0.0,,,
8028,哈尔滨工程大学,2011,电子信息工程（水声）,617,0.0,0.0,,,
8034,哈尔滨工程大学,2011,机械设计制造及其自动化,611,0.0,0.0,,,
8041,哈尔滨工程大学,2011,光电子材料与器件,614,0.0,0.0,,,
8014,哈尔滨工程大学,2012,通信工程,605,0.0,0.0,,,
8017,哈尔滨工程大学,2012,计算机科学与技术,590,0.0,0.0,,,
8022,哈尔滨工程大学,2012,自动化,603,0.0,0.0,,,
8026,哈尔滨工程大学,2012,电气工程及其自动化,598,0.0,0.0,,,
8027,哈尔滨工程大学,2012,电子科学与技术,591,0.0,0.0,,,
8029,哈尔滨工程大学,2012,电子信息工程（水声）,595,0.0,0.0,,,
8035,哈尔滨工程大学,2012,机械设计制造及其自动化,596,0.0,0.0,,,
8042,哈尔滨工程大学,2012,光电子材料与器件,594,0.0,0.0,,,
8044,哈尔滨工程大学,2012,信息与计算科学,586,0.0,0.0,,,
8015,哈尔滨工程大学,2013,通信工程,571,268.0,9632.0,,,
8018,哈尔滨工程大学,2013,计算机科学与技术,562,315.0,12112.0,,,
8030,哈尔滨工程大学,2013,电子信息工程,567,254.0,10696.0,,,
8036,哈尔滨工程大学,2013,机械设计制造及其自动化,571,268.0,9632.0,,,
8043,哈尔滨工程大学,2013,光电信息科学与工程,564,267.0,11529.0,,,
8047,哈尔滨工业大学（威海）,2012,通信工程,612,0.0,0.0,,,
8055,哈尔滨工业大学（威海）,2012,自动化,614,0.0,0.0,,,
8061,哈尔滨工业大学（威海）,2012,电子科学与技术,610,0.0,0.0,,,
8063,哈尔滨工业大学（威海）,2012,电子信息工程,612,0.0,0.0,,,
8101,哈尔滨工业大学（威海）,2012,信息安全,604,0.0,0.0,,,
8059,哈尔滨工业大学（威海）,2013,电气工程及其自动化,599,147.0,3927.0,,,
8082,哈尔滨工业大学（威海）,2013,机械设计制造及其自动化,590,162.0,5480.0,,,
8098,哈尔滨工业大学（威海）,2013,农业机械化及其自动化,592,191.0,5135.0,,,
8099,哈尔滨工业大学（威海）,2013,光电信息科学与工程,593,213.0,4944.0,,,
8048,哈尔滨工业大学（威海）,2015,通信工程,622,158.0,4585.0,,,
8049,哈尔滨工业大学（威海）,2015,软件工程,616,197.0,5706.0,,,
8052,哈尔滨工业大学（威海）,2015,计算机科学与技术,621,170.0,4755.0,,,
8056,哈尔滨工业大学（威海）,2015,自动化,624,180.0,4281.0,,,
8060,哈尔滨工业大学（威海）,2015,电气工程及其自动化,626,154.0,3944.0,,,
8062,哈尔滨工业大学（威海）,2015,电子科学与技术,622,158.0,4585.0,,,
8064,哈尔滨工业大学（威海）,2015,电子信息工程,622,158.0,4585.0,,,
8083,哈尔滨工业大学（威海）,2015,机械设计制造及其自动化,622,158.0,4585.0,,,
8100,哈尔滨工业大学（威海）,2015,光电信息科学与工程,618,211.0,5327.0,,,
8102,哈尔滨工业大学（威海）,2015,信息安全,618,211.0,5327.0,,,
8127,哈尔滨工业大学,2011,通信工程,656,0.0,0.0,,,
8133,哈尔滨工业大学,2011,计算机科学与技术,652,0.0,0.0,,,
8139,哈尔滨工业大学,2011,自动化,655,0.0,0.0,,,
8149,哈尔滨工业大学,2011,电气工程及其自动化,655,0.0,0.0,,,
8152,哈尔滨工业大学,2011,电子科学与技术,650,0.0,0.0,,,
8153,哈尔滨工业大学,2011,电子封装技术,652,0.0,0.0,,,
8154,哈尔滨工业大学,2011,电子信息科学与技术,651,0.0,0.0,,,
8158,哈尔滨工业大学,2011,电子信息工程,654,0.0,0.0,,,
8166,哈尔滨工业大学,2011,生物信息技术,641,0.0,0.0,,,
8197,哈尔滨工业大学,2011,机械设计制造及其自动化,655,0.0,0.0,,,
8237,哈尔滨工业大学,2011,光电子材料与器件,649,0.0,0.0,,,
8241,哈尔滨工业大学,2011,光信息科学与技术,656,0.0,0.0,,,
8244,哈尔滨工业大学,2011,信息对抗技术,655,0.0,0.0,,,
8246,哈尔滨工业大学,2011,信息安全,643,0.0,0.0,,,
8128,哈尔滨工业大学,2012,通信工程,636,0.0,0.0,,,
8134,哈尔滨工业大学,2012,计算机科学与技术,633,0.0,0.0,,,
8150,哈尔滨工业大学,2012,电气工程及其自动化,636,0.0,0.0,,,
8155,哈尔滨工业大学,2012,电子信息科学与技术,633,0.0,0.0,,,
8159,哈尔滨工业大学,2012,电子信息工程,635,0.0,0.0,,,
8167,哈尔滨工业大学,2012,生物信息技术,622,0.0,0.0,,,
8198,哈尔滨工业大学,2012,机械设计制造及其自动化,639,0.0,0.0,,,
8238,哈尔滨工业大学,2012,光电子材料与器件,628,0.0,0.0,,,
8242,哈尔滨工业大学,2012,光信息科学与技术,636,0.0,0.0,,,
8243,哈尔滨工业大学,2012,信息管理与信息系统,629,0.0,0.0,,,
8245,哈尔滨工业大学,2012,信息对抗技术,636,0.0,0.0,,,
8247,哈尔滨工业大学,2012,信息安全,630,0.0,0.0,,,
8129,哈尔滨工业大学,2013,通信工程,624,57.0,1268.0,,,
8131,哈尔滨工业大学,2013,软件工程,615,102.0,1973.0,,,
8135,哈尔滨工业大学,2013,计算机科学与技术,621,68.0,1466.0,,,
8140,哈尔滨工业大学,2013,自动化,622,70.0,1398.0,,,
8151,哈尔滨工业大学,2013,电气工程及其自动化,615,102.0,1973.0,,,
8156,哈尔滨工业大学,2013,电子信息科学与技术,619,87.0,1624.0,,,
8160,哈尔滨工业大学,2013,电子信息工程,616,78.0,1871.0,,,
8168,哈尔滨工业大学,2013,生物信息学,611,83.0,2348.0,,,
8199,哈尔滨工业大学,2013,机械设计制造及其自动化,626,58.0,1134.0,,,
8239,哈尔滨工业大学,2013,光电信息科学与工程,614,89.0,2062.0,,,
8248,哈尔滨工业大学,2013,信息安全,616,78.0,1871.0,,,
8130,哈尔滨工业大学,2015,通信工程,641,79.0,1965.0,,,
8132,哈尔滨工业大学,2015,软件工程,633,121.0,2936.0,,,
8136,哈尔滨工业大学,2015,计算机科学与技术,648,71.0,1333.0,,,
8141,哈尔滨工业大学,2015,自动化,647,87.0,1420.0,,,
8157,哈尔滨工业大学,2015,电子信息科学与技术,640,125.0,2090.0,,,
8161,哈尔滨工业大学,2015,电子信息工程,635,124.0,2679.0,,,
8169,哈尔滨工业大学,2015,生物信息学,628,147.0,3637.0,,,
8200,哈尔滨工业大学,2015,机械设计制造及其自动化,641,79.0,1965.0,,,
8201,哈尔滨工业大学,2015,机械电子工程,640,125.0,2090.0,,,
8240,哈尔滨工业大学,2015,光电信息科学与工程,635,124.0,2679.0,,,
8249,哈尔滨工业大学,2015,信息安全,636,110.0,2555.0,,,
8254,哈尔滨商业大学,2014,软件工程,473,0.0,0.0,,,
8259,哈尔滨商业大学,2014,电子信息工程,479,0.0,0.0,,,
8262,哈尔滨商业大学,2014,信息管理与信息系统,477,0.0,0.0,,,
8272,哈尔滨医科大学,2015,生物信息学,601,256.0,9230.0,,,
8304,周口师范学院,2014,市场营销网络营销,429,0.0,0.0,,,
8307,周口师范学院,2014,信息与计算科学,435,0.0,0.0,,,
8309,吕梁学院,2014,软件工程,446,0.0,0.0,,,
8312,吕梁学院,2014,信息与计算科学,438,0.0,0.0,,,
8330,同济大学,2011,电气信息,666,0.0,0.0,,,
8332,同济大学,2011,电子信息科学,661,0.0,0.0,,,
8349,同济大学,2011,机械电子工程,657,0.0,0.0,,,
8369,同济大学,2011,地球信息科学与技术,653,0.0,0.0,,,
8316,同济大学,2012,软件工程,638,0.0,0.0,,,
8331,同济大学,2012,电气信息,646,0.0,0.0,,,
8333,同济大学,2012,电子信息科学,643,0.0,0.0,,,
8383,吉林财经大学,2014,计算机科学与技术,499,0.0,0.0,,,
8391,吉林建筑大学,2014,计算机科学与技术,434,0.0,0.0,,,
8405,吉林工商学院,2014,电子信息工程,449,0.0,0.0,,,
8406,吉林工商学院,2014,机械设计制造及其自动化,448,0.0,0.0,,,
8407,吉林工商学院,2014,机械电子工程,458,0.0,0.0,,,
8414,吉林大学,2011,通信工程,639,0.0,0.0,,,
8417,吉林大学,2011,软件工程,635,0.0,0.0,,,
